품목일련번호,품목명,큰제품이미지,분류명
200101679,아젤론정(아젤라스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428138547700090,기타의알레르기용약
200202987,앰비오제-F정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428138547700099,건위소화제
200400510,로지세프정250밀리그램(세프프로질수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428138547700102,주로그람양성|음성균에작용하는것
200500389,네오펜틴캡슐100밀리그람(가바펜틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v2_j,항전간제
200500386,네오펜틴캡슐(가바펜틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oen3FBnXg1,항전간제
200101997,오스틴디엘메치오닌정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428138547700114,해독제
200502953,코알라캡슐(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXa2J_KdXh,항히스타민제
200501348,뉴디핀정(암로디핀말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369795248900033,혈압강하제
200503108,유니작캡슐10밀리그람(염산플루옥세틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317963768300016,정신신경용제
200300630,티미드정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqO4sCY1ns,진경제
200200373,한올란소프라졸캡슐(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427999269900041,소화성궤양용제
200300100,엘도란트캡슐(에르도스테인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Og9J5dfYnf,진해거담제
200300098,종근당엘시스틴연질캡슐500밀리그람,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154653000720900050,단백아미노산제제
200300133,티파드정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqO4sCY2Ka,진경제
200300132,아크로정(아세클로페낙),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OMX5CPmM7S,해열.진통.소염제
200300155,디후렉스캡슐(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oji5MZBeM8,기타의화학요법제
200200252,피나스타정(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732680805100004,기타의비뇨생식기관및항문용약
200300198,중외에페리손염산염정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F66Cr,골격근이완제
200300241,에이프로젠란소프라졸정(수출명_LANACO-30)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MoqTSVEHN8,소화성궤양용제
200308832,테나빈정(테르비나핀염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8Zr,기타의화학요법제
200300392,알러지논정(에피나스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427999269900097,기타의알레르기용약
200200444,대웅심바스타틴정20밀리그람(심바스타틴)(수출명_Starzoko20mg),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148609525998000169,동맥경화용제
200300484,라세틴정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427999269900103,소화성궤양용제
200300494,치옥티드정(치옥트산)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEyJD,따로분류되지않는대사성의약품
200300521,스파론정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqO4sCY1nI,진경제
200300566,레바핀정100밀리그램(레바미피드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151335245510100013,소화성궤양용제
200300567,티지씨정2밀리그램(테라조신염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427999269900118,기타의비뇨생식기관및항문용약
200300571,베스프라졸정20mg(오메프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427999269900121,소화성궤양용제
200300572,티파미드정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqO4sCY1zt,진경제
200300771,티프라마정(염산티로프라미드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427999269900133,진경제
200300801,안국심바스타틴정20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597909350500186,동맥경화용제
200200939,트라린정50밀리그램(설트랄린염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Orz9gcUHZ0,정신신경용제
200200957,맥시크란정625밀리그램(아목시실린-클라불란산칼륨)(수출명_Amonalic625mgtablets),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OpUNcKXiZU,주로그람양성|음성균에작용하는것
200301018,프록톤정(나부메톤),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8uN,해열.진통.소염제
200402018,레바신정(레바미피드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v1Br,소화성궤양용제
200401369,메디카레바시드정(레바미피드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NkXpNVeFTs,소화성궤양용제
200402331,파마킹레바메드정(레바미피드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428043395900174,소화성궤양용제
200400160,이연알리벤돌정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147796072511600117,기타의소화기관용약
200402115,레보로정(레보설피리드)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXogawhIuN,기타의소화기관용약
200403588,뉴레보정(레보설피리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599028446900030,기타의소화기관용약
200400465,아사콜디알정400밀리그람(메살라진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORaA-mW2vq,기타의소화기관용약
200401210,진트로이에프정(트리메부틴말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OrgEjHwC8G,기타의소화기관용약
200403479,토레스에프정(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154653006580000094,기타의소화기관용약
200008568,디트루시톨SR캡슐4밀리그람(톨터로딘-L-타르타르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_xmK9Ifbd,기타의비뇨생식기관및항문용약
200009525,로와콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428048275900010,이담제
200400395,레씨범연질캡슐(이소트레티노인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6RjA,비타민A및D제
200401014,글루코파지정250밀리그램(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oa2BrqwGFz,당뇨병용제
200401015,글루코파지정500밀리그램(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oa2BrqwGGF,당뇨병용제
200400022,아트렌캡슐50밀리그램(디아세레인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369816808500110,따로분류되지않는대사성의약품
200401110,태극아세클로페낙정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800419473500021,해열.진통.소염제
200403005,아놀정(아테놀롤),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MvUvyxIoIA,혈압강하제
200308839,밤부콜정10밀리그람(염산밤부테롤)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Or51Qm62_B,기타의호흡기관용약
200400787,카베롤정(카르베딜롤),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oa2BrqwGmY,혈압강하제
200400565,바이넥스카르베딜롤정25밀리그람,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150194760309000063,혈압강하제
199201006,제이알세파클러캡슐250mg(세파클러수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577167067000111,주로그람양성|음성균에작용하는것
200403004,세라캡슐(세파클러수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428048275900082,주로그람양성|음성균에작용하는것
200402048,세파렉스캡슐(세파클러수화물)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v4ub,주로그람양성|음성균에작용하는것
200403049,클리프캡슐(세파클러수화물)(수출명_CELOCEFCap|GUJUCEF),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151335245510100043,주로그람양성|음성균에작용하는것
200402051,세프젠캡슐500밀리그램(세프라딘수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlTcytjZnq,주로그람양성|음성균에작용하는것
200400962,에이프로젠시메티딘정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F64lB,소화성궤양용제
200401117,태극염산시프로플록사신정(수출명_STACIPROTABLET),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151611733843800036,기타의화학요법제
200400987,록소프렌정(록소프로펜나트륨수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OrgEjHwCDS,해열.진통.소염제
200410901,세록펜정(록소프로펜나트륨수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OZOLkIT0S4,해열.진통.소염제
200402391,로닌정(록소프로펜나트륨수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OmM2OP_0WW,해열.진통.소염제
200303281,제뉴원록소프로펜나트륨정(록소프로펜나트륨수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ng1bQNO9SG,해열.진통.소염제
200403111,휴로펜정(록소프로펜나트륨수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OrgEjHwC5E,해열.진통.소염제
200608275,목시캄캡슐(멜록시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ogz8Ct6u7x,해열.진통.소염제
200402093,멕시캡슐(멜록시캄)(수출명_MomeloxeCap.),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ogz8Ct6u6l,해열.진통.소염제
200401721,씨오엑스캡슐(멜록시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Os35onWpx4,해열.진통.소염제
200401454,세나톤정(나부메톤),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Mvf,해열.진통.소염제
200410905,휴메톤정(나부메톤)(수출명_LAMTRATABLET),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8dV,해열.진통.소염제
200410891,바이넥스탈니플루메이트정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599010139600047,해열.진통.소염제
200404864,트리메정(탈니플루메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6CIi,해열.진통.소염제
200402134,대화염산플루옥세틴캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154125963362500049,정신신경용제
200400952,프릭딘캡슐(플루옥세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6PPS,정신신경용제
200411064,푸로틴캡슐(플루옥세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oa2BrqwGT8,정신신경용제
200400385,한올염산플루옥세틴캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597929995200080,정신신경용제
200401712,파마할로페리돌정10밀리그람,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765855044700118,정신신경용제
200401367,뮤페신정(에페리손염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OHXkPjtaKy,골격근이완제
200402730,아카몰정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428099982600136,골격근이완제
200400231,티프라미드정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqO4sCY2PM,진경제
200400783,프라미드정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqO4sCY2LH,진경제
200404607,티로팜정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqO4sCY2Lp,진경제
200402819,티프민정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqO4sCY2Ud,진경제
200401458,알제틴정(아젤라스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEyG7,기타의알레르기용약
200402853,아제탄정(아젤라스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEy9N,기타의알레르기용약
200706243,아제타정(아젤라스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148664829726100192,기타의알레르기용약
200402895,콜콜노즈캡슐(구.센티린캡슐),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151688585610000082,항히스타민제
200500500,세프로질정250밀리그람(세프프로질수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428138547700155,주로그람양성|음성균에작용하는것
200100923,에버퀸정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800423654200043,종합대사성제제
200501277,에바티스정(에바스틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428138547700161,항히스타민제
200403089,룩펠정(록소프로펜나트륨수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OrgEjHwC3q,해열.진통.소염제
200403085,모비드캡슐(멜록시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ogz8Ct6t_K,해열.진통.소염제
200411043,멜록시젠캡슐(멜록시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ogz8Ct6u3M,해열.진통.소염제
200404859,멜록삼캡슐(멜록시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MuhKLm3TpH,해열.진통.소염제
200402310,메카론캡슐(멜록시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ogz8Ct6u7C,해열.진통.소염제
200401925,에이치엘비에페리손정(에페리손염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Orz9gcUHCE,골격근이완제
200701013,제일니바딜정4밀리그람,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153573016345400063,혈압강하제
200400728,코비스정2.5_6.25밀리그람,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NX0PYltLZv,혈압강하제
200401171,우르베린정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149085620967700062,진경제
200400386,에스텔정(에바스틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597929995200041,항히스타민제
200402287,아제스정(아젤라스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEzH8,기타의알레르기용약
200402698,독시카민정(독사조신메실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEyyc,혈압강하제
200403270,지로디핀지속정(펠로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlTcytjZWO,혈압강하제
200402700,심록스정(심바스타틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428142941300012,동맥경화용제
200400729,코비스정10_6.25밀리그람,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151585426983000058,혈압강하제
200400509,암로핀캡슐2.5밀리그램(암로디핀말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369821142900078,혈압강하제
200404855,란소팬정(란소프라졸)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u98A,소화성궤양용제
200712886,알스몬연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428142941300030,기타의소화기관용약
200802739,콘베린연질캡슐(알베린시트르산염|시메티콘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809058168300066,기타의소화기관용약
200403448,위트림연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599011651200020,기타의소화기관용약
200400035,알메론연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809049909500004,기타의소화기관용약
200402291,베리콘연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154653006580000148,기타의소화기관용약
200400975,가베스판연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MncJAM5kzh,기타의소화기관용약
200410944,맥스로신정(클래리스로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428142941300048,기타의항생물질제제(복합항생물질제제를포함)
200410941,프로시톨정(프로피베린염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428142941300053,기타의비뇨생식기관및항문용약
200512242,가바페닌캡슐100밀리그램(가바펜틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONpCOpRd4P,항전간제
200300033,세록심정250밀리그램(세푸록심악세틸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428142941300061,주로그람양성|음성균에작용하는것
200502472,디멘틴정(메만틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcjsrU2Zbh,기타의중추신경용약
200402609,포라몰정(푸마르산포르모테롤)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428142941300070,진해거담제
200403446,바이코프디캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MoApPyca3i,진해거담제
200402123,오조틴정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597928724700043,기타의호흡기관용약
200301108,옥사타딘정(옥사토마이드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OtmLR_t1qj,항히스타민제
200301047,란세틴정(란소프라졸)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8Qr,소화성궤양용제
200301101,라모난정(테르비나핀염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjo9,기타의화학요법제
200301172,뉴클러캡슐(세파클러수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427999269900157,주로그람양성|음성균에작용하는것
200301606,아스펜에스정(아세트아미노펜제피세립),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150885962952100045,해열.진통.소염제
200202093,스타핀지속정(펠로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OdOY787j7m,혈압강하제
